id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
657385,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
657381,API,Referral Sites,No,No,0,1.0,213,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
657379,Landing Page Submission,Organic Search,No,No,1,4.0,31,1.33,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
657356,API,Google,No,No,0,3.0,389,3.0,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
657327,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657316,Landing Page Submission,Direct Traffic,No,No,0,13.0,194,13.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
657313,Landing Page Submission,Direct Traffic,No,No,1,2.0,526,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
657311,API,Google,No,No,0,10.0,11,10.0,View in browser link Clicked,,,No,No,No,No,No,No,8.0,15.0,No
657302,API,Organic Search,No,No,0,5.0,297,2.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
657295,Landing Page Submission,Direct Traffic,No,No,0,4.0,174,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
657267,Landing Page Submission,Organic Search,No,No,0,4.0,12,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
657261,Landing Page Submission,Direct Traffic,No,No,1,5.0,254,1.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
657247,Lead Add Form,Reference,No,No,1,,803,,,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
657226,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657224,API,Referral Sites,No,No,0,7.0,250,2.33,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
657220,Landing Page Submission,Google,No,No,0,11.0,1189,11.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
657186,Landing Page Submission,Google,No,No,0,5.0,73,5.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
657183,Landing Page Submission,Direct Traffic,No,No,0,3.0,491,3.0,Email Opened,E-Business,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
657174,API,Google,Yes,No,1,7.0,1281,1.75,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657148,API,Organic Search,No,No,1,3.0,117,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
657139,Landing Page Submission,Google,No,No,1,5.0,263,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
657138,API,Google,No,No,0,7.0,207,3.5,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
657123,Landing Page Submission,Google,No,No,0,4.0,67,4.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
657101,Landing Page Submission,Organic Search,No,No,0,6.0,419,6.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
657073,Landing Page Submission,Google,No,No,0,3.0,199,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,9.0,18.0,No
657045,API,Google,No,No,1,10.0,556,5.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
657038,API,Referral Sites,No,No,1,5.0,1536,5.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
657033,API,Google,No,No,1,4.0,1088,4.0,Page Visited on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
657032,Landing Page Submission,Referral Sites,No,No,1,6.0,863,6.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
657014,API,Organic Search,Yes,No,0,8.0,76,8.0,Email Bounced,,,No,No,No,No,No,No,13.0,15.0,No
657002,Landing Page Submission,Direct Traffic,No,No,0,6.0,209,3.0,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656948,API,Organic Search,No,No,1,7.0,950,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
656939,Landing Page Submission,Google,No,No,0,8.0,149,2.0,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
656938,Landing Page Submission,Direct Traffic,No,No,0,4.0,3,4.0,Chat Conversation,International Business,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
656896,API,Referral Sites,No,No,0,6.0,110,3.0,Email Link Clicked,,,No,No,No,No,No,No,14.0,13.0,No
656859,Landing Page Submission,Google,No,No,0,7.0,1939,2.33,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
656852,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656833,API,Google,No,No,0,3.0,199,1.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,10.0,17.0,No
656795,API,Direct Traffic,No,No,0,1.0,633,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
656789,API,Google,No,No,0,4.0,457,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
656778,API,Referral Sites,No,No,0,4.0,86,4.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
656743,Landing Page Submission,Organic Search,No,No,1,21.0,1113,2.63,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
656729,API,Referral Sites,No,No,0,4.0,237,4.0,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
656723,Landing Page Submission,Google,No,No,0,2.0,43,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
656698,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656685,Lead Add Form,Google,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656668,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
656665,API,Organic Search,No,No,0,3.0,124,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
656660,API,Google,No,No,0,2.0,135,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
656644,Landing Page Submission,Referral Sites,No,No,1,5.0,1216,2.5,Email Opened,International Business,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
656621,Landing Page Submission,Direct Traffic,No,No,0,3.0,35,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
656586,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
656576,API,Organic Search,No,No,0,4.0,71,4.0,Chat Conversation,,,No,No,No,No,No,No,11.0,15.0,No
656571,Landing Page Submission,Organic Search,No,No,0,5.0,811,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,15.0,18.0,Yes
656563,Lead Add Form,Reference,No,No,1,,972,,,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
656560,API,Referral Sites,No,No,0,10.0,278,5.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
656526,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656516,Lead Add Form,Reference,No,No,1,,781,,,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
656511,Landing Page Submission,Google,No,No,1,4.0,1226,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
656504,Landing Page Submission,Google,No,No,0,5.0,1469,2.5,Email Link Clicked,Rural and Agribusiness,,No,No,No,No,No,No,15.0,15.0,No
656493,API,Referral Sites,No,No,0,5.0,253,1.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656481,API,Referral Sites,No,No,0,10.0,66,10.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656469,API,Organic Search,No,No,1,3.0,1636,1.5,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
656463,API,Google,No,No,0,2.0,376,2.0,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
656457,Landing Page Submission,Google,No,No,1,1.0,214,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
656413,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
656412,Landing Page Submission,Organic Search,No,No,0,8.0,93,8.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,14.0,13.0,Yes
656402,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
656400,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
656399,Landing Page Submission,Google,No,No,1,6.0,274,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
656382,Landing Page Submission,Google,No,No,0,15.0,753,15.0,Unreachable,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656356,Landing Page Submission,Google,No,No,1,9.0,1289,2.25,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
656354,API,Referral Sites,No,No,0,8.0,246,2.67,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
656345,Landing Page Submission,Google,No,No,0,11.0,116,3.67,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,13.0,17.0,No
656340,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
656331,Landing Page Submission,Google,No,No,1,5.0,472,5.0,Had a Phone Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656327,API,Google,No,No,0,2.0,395,1.0,Email Opened,,,No,No,No,No,No,No,10.0,15.0,No
656276,API,Chat,No,No,0,0.0,0,0.0,Unreachable,,,No,No,No,No,No,No,15.0,15.0,No
656271,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
656265,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,1354,4.0,Unsubscribed,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656259,Landing Page Submission,Organic Search,No,No,1,5.0,1102,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
656233,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
656231,API,Google,No,No,0,2.0,1268,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656213,API,Organic Search,No,No,1,5.0,1354,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
656184,API,Referral Sites,No,No,1,3.0,1561,1.5,Had a Phone Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
656120,Landing Page Submission,Google,No,No,0,2.0,250,2.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,12.0,17.0,No
656096,API,Organic Search,No,No,0,2.0,250,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656072,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,402,2.0,Unsubscribed,Media and Advertising,Unemployed,No,No,No,No,No,No,12.0,15.0,No
656049,API,Referral Sites,No,No,0,1.0,235,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656036,API,Organic Search,No,No,0,6.0,125,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656030,API,Referral Sites,No,No,0,9.0,110,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
656015,API,Organic Search,Yes,No,0,7.0,265,3.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655953,Landing Page Submission,Google,No,No,0,7.0,109,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
655949,Landing Page Submission,Google,No,No,0,3.0,98,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
655936,API,Google,No,No,0,2.0,339,2.0,Unreachable,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,15.0,No
655916,Landing Page Submission,Direct Traffic,No,No,0,3.0,211,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655899,Landing Page Submission,Direct Traffic,No,No,1,2.0,703,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
655889,Landing Page Submission,Organic Search,No,No,0,13.0,408,6.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
655798,Landing Page Submission,Organic Search,Yes,No,0,5.0,106,5.0,Unreachable,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,No
655793,Landing Page Submission,Google,No,No,1,2.0,1099,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655782,API,Organic Search,No,No,0,11.0,306,11.0,Page Visited on Website,Services Excellence,,No,No,No,No,No,No,16.0,12.0,Yes
655777,API,Google,No,No,0,9.0,290,3.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,14.0,15.0,Yes
655736,Landing Page Submission,Direct Traffic,No,No,0,6.0,25,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,16.0,Yes
655719,Landing Page Submission,Direct Traffic,No,No,0,2.0,398,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655682,Landing Page Submission,Direct Traffic,No,No,0,3.0,46,3.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
655661,Landing Page Submission,Organic Search,Yes,No,0,5.0,615,2.5,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
655658,API,Google,No,No,0,6.0,424,3.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
655639,Landing Page Submission,Google,No,No,0,4.0,3,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655628,API,Referral Sites,No,No,0,3.0,64,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655578,Landing Page Submission,Direct Traffic,No,No,1,2.0,107,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655569,API,Referral Sites,No,No,0,3.0,150,1.5,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
655552,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
655510,API,Organic Search,No,No,0,3.0,185,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655496,Landing Page Submission,Google,No,No,1,4.0,1357,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
655492,Landing Page Submission,Direct Traffic,No,No,0,4.0,1447,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
655457,Lead Add Form,Reference,No,No,1,1.0,990,1.0,Page Visited on Website,Marketing Management,Student,No,No,No,No,No,No,14.0,20.0,No
655450,API,Google,No,No,0,2.0,44,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
655423,Landing Page Submission,Google,No,No,1,4.0,746,4.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
655404,Landing Page Submission,Direct Traffic,No,No,0,4.0,365,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655382,API,Referral Sites,No,No,0,4.0,248,2.0,Chat Conversation,,,No,No,No,No,No,No,14.0,13.0,No
655379,Landing Page Submission,Google,No,No,0,6.0,351,6.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,13.0,14.0,Yes
655371,Landing Page Submission,Google,No,No,0,7.0,238,1.75,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
655360,Landing Page Submission,Organic Search,No,No,0,22.0,59,5.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
655352,Lead Add Form,Reference,No,No,1,,205,,,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
655349,Landing Page Submission,Organic Search,No,No,1,5.0,1250,5.0,Email Opened,E-COMMERCE,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
655342,Landing Page Submission,Organic Search,No,No,0,5.0,255,2.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
655338,API,Referral Sites,No,No,0,1.0,153,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,13.0,No
655337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
655334,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655323,Landing Page Submission,Google,No,No,0,3.0,217,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
655315,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655281,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
655277,API,Referral Sites,No,No,0,3.0,345,1.5,Email Opened,,,No,No,No,No,No,No,12.0,13.0,No
655256,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
655241,Landing Page Submission,Google,No,No,0,9.0,181,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655224,Landing Page Submission,Direct Traffic,No,No,0,4.0,432,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,16.0,Yes
655211,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
655206,API,Referral Sites,No,No,0,4.0,396,2.0,Email Opened,,,No,No,No,No,No,No,13.0,13.0,No
655191,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
655175,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
655165,Landing Page Submission,Direct Traffic,No,No,1,5.0,1491,2.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
655162,Landing Page Submission,Direct Traffic,No,No,0,2.0,13,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
655159,Landing Page Submission,Google,No,No,0,4.0,825,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
655156,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,16.0,Yes
655154,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655140,Landing Page Submission,Google,No,No,0,3.0,110,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655133,Landing Page Submission,Direct Traffic,No,No,1,4.0,1385,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
655122,API,Google,No,No,1,3.0,578,3.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
655091,API,Organic Search,No,No,0,3.0,241,3.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
655079,API,Google,No,No,0,2.0,75,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655078,Landing Page Submission,Direct Traffic,No,No,0,4.0,439,4.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655077,API,Google,No,No,0,2.0,1491,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
655068,Landing Page Submission,Google,No,No,0,3.0,262,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
655036,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655025,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
655011,API,Referral Sites,No,No,0,11.0,101,5.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
655005,Landing Page Submission,Direct Traffic,No,No,0,2.0,1429,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
654971,Landing Page Submission,Organic Search,No,No,0,11.0,127,3.67,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
654968,Landing Page Submission,Google,No,No,0,5.0,362,5.0,Unreachable,Business Administration,Unemployed,No,No,No,No,No,No,12.0,18.0,No
654955,Landing Page Submission,Google,No,No,0,3.0,1132,3.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
654947,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654914,Landing Page Submission,Direct Traffic,No,No,0,5.0,357,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
654886,API,Google,No,No,0,8.0,717,2.67,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
654842,Landing Page Submission,Direct Traffic,No,No,0,3.0,1577,1.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
